,Unnamed: 0,Case_Number,Year,Type,Country,Area,Location,Activity,Sex,Age,Injury,Fatal,Time,Species
2574,2574,1991.11.26,1991,Unprovoked,USA,Hawaii,"Olowalu, Maui",Snorkeling,F,41,"FATAL, right leg at hip, left leg and right forearm severed  ",Y,09:00,"Tiger shark,   "
2575,2575,1991.11.26,1991,Unprovoked,USA,Hawaii,"Olowalu, Maui",Snorkeling,F,,Right calf abraded,N,09:00,"Tiger shark,   "
2576,2576,1991.11.19,1991,Unprovoked,USA,Hawaii,"Maliko Point, Maui","Fishing,&",M,,"Body not recovered, shorts found indicating shark bite on left side",Y,16:30,"Tiger shark, "
2577,2577,1991.11.14,1991,Provoked,USA,Florida,Near Port Canaveral Coast Guard Base,Fishing,M,,Hand bitten as he was cleaning hooked shark PROVOKED INCIDENT,N,12:54,shark
2578,2578,1991.11.00,1991,Unprovoked,AUSTRALIA,Western Australia,"Backbeach, Halls Head",Boogie,M,14,Calf scratched & chunk bitten from board,N,12:54,small shark
2579,2579,1991.10.12,1991,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,21,Right foot & ankle lacerated,N,08:30,shark
2580,2580,1991.10.05,1991,Unprovoked,USA,California,"Horseshoe Reef, Scott Creek, Davenport, Santa Cruz County",Surfing,M,32,"Arm, shoulder & back bitten",N,07:30, white shark
2581,2581,1991.09.19,1991,Invalid,BAHAMAS,Unknown,Bimini,Spearfishing,M,32,"Initally reported as a shark attack, forensic examination concluded cause of death was drowning",Unknown,17:00,Invalid
2582,2582,1991.09.08,1991,Unprovoked,AUSTRALIA,South Australia,"Snapper Point, Aldinga Beach, Adelaide",Diving,M,19,FATAL,Y,15:00,white shark
2583,2583,1991.08.30,1991,Provoked,AUSTRALIA,Queensland,"On board the Japanese longline trawler Fukuya No.38, 100 nm northeast of Brisbane",Finning,M,36,"Shark bit his arm, nearly severing it PROVOKED INCIDENT",N,18:30,",  [lb] shark"
2584,2584,1991.08.26,1991,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",Swimming,M,23,Deep cuts on lower leg,N,13:30,sand shark
2585,2585,1991.08.12,1991,Unprovoked,USA,Florida,"Vero Beach, Indian River County",Wading,F,10,Bite to left thigh & calf,N,16:35, shark
2586,2586,1991.08.09,1991,Provoked,USA,Florida,Florida Bay,Fishing,M,,Laceration to right forearm PROVOKED INCIDENT,N,16:35,"Lemon shark,  "
2587,2587,1991.07.30,1991,Boat,ITALY,Ligurian Sea,"Portofino, 20 miles offshore, Tigullio Bay, Santa Margherita Ligure (Liguria)",Canoeing,F,40,No Injury to occupant; canoe bitten,N,15:30,white shark
2588,2588,1991.07.27,1991,Unprovoked,USA,Florida,"John Pennekamp Marine Park, Monroe County",Snorkeling,M,39,Arm bitten,N,15:30,", lb reef shark"
2589,2589,1991.07.18,1991,Unprovoked,USA,Florida,150 miles from Crystal River,Swimming,M,42,Punctures in lower abdomen & groin ,N,15:30,blacktip shark
2590,2590,1991.07.07,1991,Unprovoked,USA,Florida,"South Miami Beach, Dade County",Swimming,M,22,Arm bitten,N,18:45,Unknown
2591,2591,1991.07.01,1991,Unprovoked,REUNION,L'Etang-Salé,"Ravine des Sables, Saint Leu",Surfing,M,30,Left arm severed,N,17:30,"Tiger shark,  "
2592,2592,1991.07.01,1991,Unprovoked,USA,California,"8.5 miles south of Ano Nuevo State Reserve, Davenport County",Surfing,M,32,"Forearm, upper thigh, knee & ankle lacerated",N,09:30, white shark
2593,2593,1991.07.00,1991,Unprovoked,USA,Virginia,"Croatan Beach, Virginia Beach, ",Boogie,M,13,Severe laceration to foot,N,09:30,Shark involvement not confirmed
2594,2594,1991.06.29,1991,Unprovoked,HONG KONG,Unknown,"Basalt Island, 9km from Silverstrand",Unknown,M,22,FATAL,Y,09:30,Unknown
2595,2595,1991.06.28,1991,Unprovoked,HONG KONG,Kowloon Peninsula,Sai Kung,Fishing,M,,"FATAL, right arm severed  ",Y,09:30,Unknown
2596,2596,1991.06.26,1991,Unprovoked,USA,Florida,"Jacksonville Beach, Duval County",Surfing,M,18,Hand bitten,N,17:30,Unknown
2597,2597,1991.06.07,1991,Unprovoked,USA,Florida,"Tampa Bay, Hillsborough County",Swimming,M,31,"Left ankle, calf, thigh and abdomen bitten",N,11:30,bull or lemon shark
2598,2598,1991.06.07,1991,Unprovoked,HONG KONG,Port Shelter,"Silverstrand Beach, near Hung Hau ",Swimming,F,65,Abdomen bitten & leg severed  FATAL,Y,Between 06:00 & 07:20,"Tiger shark,  "
2599,2599,1991.05.26,1991,Unprovoked,USA,Hawaii,"Ma'ili Beach, O'ahu",Sitting,M,23,Right calf bitten,N,16:45,shark
2600,2600,1991.05.19,1991,Unprovoked,SOUTH AFRICA,Western Cape Province,Gordon’s Bay,Diving,M,,"No injury, tank scratched by shark",N,13:00, female white shark named Notchfin
2601,2601,1991.04.24,1991,Provoked,BRAZIL,Pernambuco,"Praia de Pau Amarelo, Recife",Fishing,Unknown,,2 fingers severed by netted shark PROVOKED INCIDENT,N,18:30,"kg, shark"
2602,2602,1991.04.16,1991,Provoked,USA,Maryland,Baltimore Aquarium,Diving,Unknown,,Minor injury by captive shark PROVOKED INCIDENT,N,09:55, female shark
2603,2603,1991.04.16,1991,Unprovoked,USA,Florida,"South of Ponce Inlet, New Smyrna Beach, Volusia County","Surfing,",M,22,Right thigh,N,11:00, shark
2604,2604,1991.04.03,1991,Unprovoked,USA,Hawaii,"One'ula Beach Park, 'Ewa Beach, O'ahu",Sitting,M,,Deep lacerations to calf & ankle,N,17:30,Shark had very large girth
2605,2605,1991.03.03,1991,Unprovoked,AUSTRALIA,New South Wales,Bass Point,Diving,M,18,Lacerations to arm & leg,N,17:30,"Grey nurse shark,"
2606,2606,1991.02.24,1991,Unprovoked,USA,Oregon,"Neskowin, Tillamook County",Surfing,M,38,Calf lacerated & board bitten,N,09:30,white shark
2607,2607,1991.02.12,1991,Unprovoked,SOUTH AFRICA,Western Cape Province,Miller’s Point,Spearfishing,M,20,Foot & swim fin bitten,N,12:30,white shark
2608,2608,1991.01.19,1991,Unprovoked,AUSTRALIA,Queensland,Mermaid Waters,Swimming,M,35,"Hands, legs & buttocks lacerated",N,08:10,Unknown
2609,2609,1991.01.09,1991,Unprovoked,AUSTRALIA,Western Australia,Scarborough,Surfing,M,,"No injury, shark brushed ski",N,08:10,shark
2610,2610,1991.01.00,1991,Unprovoked,AUSTRALIA,Queensland,Pelican Banks near Gladstone,Surfing(or),M,22,Survived,N,08:10,shark
2611,2611,1990.12.26,1990,Invalid,SOUTH AFRICA,Eastern Cape Province,Port Elizabeth,Unknown,M,,Survived,Unknown,08:10,Questionable incident
2612,2612,1990.11.28,1990,Unprovoked,AUSTRALIA,Queensland,Nerang River,Swimming,M,26,"Abdomen, hip, leg & arm bitten",N,08:10,shark
2613,2613,1990.11.03,1990,Unprovoked,USA,California,"Monastery Beach, Carmel Bay, Monterey County",Diving(but),F,,Leg bitten,N,15:00, white shark
2614,2614,1990.11.01,1990,Unprovoked,USA,Florida,"Spanish River Park Beach, Palm Beach County",Surfing,M,24,"Ear, shoulder, arm, wrist & ear injured",N,09:30, shark
2615,2615,1990.10.30,1990,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing,M,50,"Hand & wrist bitten, tooth fragments in wound",N,16:55,shark 
2616,2616,1990.10.30,1990,Unprovoked,USA,Florida,"Indialantic, Brevard County",Surfing,M,18,Cuts on left foot ,N,15:30,Unknown
2617,2617,1990.10.27,1990,Unprovoked,AUSTRALIA,Queensland,Mermaid Waters,Swimming,M,26,Buttocks & hip bitten,N,20:30,Unknown
2618,2618,1990.10.25,1990,Unprovoked,AUSTRALIA,South Australia,Goolwa Beach,Surfing,M,,Lacerations to foot,N,10:30,Unknown
2619,2619,1990.10.20,1990,Unprovoked,USA,Florida,"North end of County Beach, Palm Beach County",Surfing,M,25,Wrist bitten,N,16:00, spinner shark
2620,2620,1990.10.15,1990,Unprovoked,USA,Hawaii,"Hanalei Point, Kaua'i",Surfing,M,43,"No Injury, board bitten",N,15:00,"Tiger shark, "
2621,2621,1990.10.12,1990,Unprovoked,USA,Florida,"Stuart Beach, Martin County",Surfing,M,19,Superficial injuries to left foot & ankle,N,12:30, shark
2622,2622,1990.09.15,1990,Unprovoked,SOUTH AFRICA,Western Cape Province,Oudekraal,Spearfishing,M,26,Right hand lacerated,N,13:20,  white shark
2623,2623,1990.09.08,1990,Unprovoked,USA,California,"Russian Gulch, Jenner, Sonoma County","Free/,&",M,49,"Shark rammed & overturned paddleboard, knocking him into water & bit his head, lacerating his face & neck",N,13:00,White shark
2624,2624,1990.09.05,1990,Boat,USA,California,"Trinidad State Beach, Humboldt County",Kayaking,M,44,"No injury, kayak capsized",N,17:00,  white shark
2625,2625,1990.08.30,1990,Invalid,USA,Florida,"Juno Beach / North Palm Beach, Palm Beach County",SCUBA,M,30,"Disappeared, body recovered with large bite on thigh",Unknown,17:00,Shark involvement prior death could not be determined
2626,2626,1990.08.28,1990,Unprovoked,USA,California,"Trinidad Head, Humboldt County",Surfing,M,22,4 punctures on leg & board bitten,N,16:50, white shark
2627,2627,1990.08.19,1990,Unprovoked,USA,Texas,"Mustang Island, Nueces County",Surfing,M,,Minor cuts to foot,N,16:50,Unknown
2628,2628,1990.08.19,1990,Unprovoked,USA,Texas,"Near Port Aransas, Nueces County",Wade,M,18,Minor injury,N,13:30,Unknown
2629,2629,1990.07.22,1990,Unprovoked,USA,Texas,"Mustang Island State Park, Nueces County",Wading,F,53,10-inch laceration to right foot,N,20:00,Unknown
2630,2630,1990.07.08,1990,Unprovoked,USA,Florida,"Perdido Key near the Florida Panhandle, Escambia County",Surfing,M,17,Minor injury to left ankle & foot,N,20:00,Unknown
2631,2631,1990.06.24,1990,Unprovoked,SOUTH AFRICA,Western Cape Province,Mossel Bay,Diving(but),F,21,"FATAL, thigh bitten  ",Y,15:45,white shark
2632,2632,1990.06.23,1990,Unprovoked,BAHAMAS,Unknown,Bimini,Spearfishing,M,38,Left forearm bitten,N,14:30, shark
2633,2633,1990.05.13,1990,Provoked,SOUTH AFRICA,KwaZulu-Natal,Protea Reef,Fishing,Unknown,,"No injury to occupants, hooked shark freed itself, then rammed stern of boat PROVOKED INCIDENT",N,14:30,"m, shark"
2634,2634,1990.05.10,1990,Unprovoked,AUSTRALIA,Queensland,Outer Barrier Reef near Port Douglas,Snorkeling,F,30s,Lacerations,N,14:30,hammerhead
2635,2635,1990.05.10,1990,Unprovoked,AUSTRALIA,Queensland,Outer Barrier Reef near Port Douglas,"Snorkeling,",M,30s,Lacerations,N,14:30,hammerhead
2636,2636,1990.05.06,1990,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Cintsa East,Resting,M,22,Thigh severely lacerated,N,12:00,"white shark, identified by witnesses & otharks"
2637,2637,1990.04.14,1990,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Cape Recife,Lying&,M,23,Leg bitten,N,14:00,"white shark, identified by M. Smale"
2638,2638,1990.04.09,1990,Unprovoked,AUSTRALIA,Queensland,Greenmount Beach,Surfing,M,31,"Lacerations & abrasions, board bitten in half",N,05:40,"Tiger shark, "
2639,2639,1990.04.08,1990,Unprovoked,AUSTRALIA,Queensland,"Dingo Reef, 80 nm off Townsville",Free,M,37,Presumed FATAL,Y,05:40,Unknown
2640,2640,1990.04.07,1990,Unprovoked,AUSTRALIA,Queensland,Fingal Beach,Surfing,M,,"No injury, board broken in two",N,05:40,shark
2641,2641,1990.04.06,1990,Unprovoked,AUSTRALIA,Queensland,Fingal Beach,Surfing,M,29,"No injury, board bitten",N,05:40,shark
2642,2642,1990.04.01,1990,Unprovoked,USA,Hawaii,"Silver (Silva) Channels, Waialua, O'ahu",Sitting,M,,"Ankle lacerated, lower left leg severely abraded ",N,07:30,Unknown
2643,2643,1990.03.24,1990,Unprovoked,FIJI,Laucala Island,,Swimming,M,30,Lacerations to right leg,N,07:30,Unknown
2644,2644,1990.03.05,1990,Unprovoked,REUNION,Sainte-Marie,Baie de la Mare,Surfing,M,,Survived,N,17:45,bull shark
2645,2645,1990.02.17,1990,Unprovoked,USA,Hawaii,"Mokapu, Kane'ohe Marine Air Corps Station, O'ahu",Diving&,M,,Right arm severed  FATAL,Y,21:30,Two sharks seen in vicinity: &   [ & '] TL
2646,2646,1990.02.05,1990,Unprovoked,USA,Florida,"Monster Hole, Sebastian Inlet, Indian River County",Board,M,33,Foot bitten,N,21:30,Unknown
2647,2647,1990.01.12,1990,Unprovoked,USA,California,"Montera Beach, San Mateo County",Surfing(sitting),M,,"No injury, board bitten",N,21:30, white shark
2648,2648,1990.00.00,1990,Unprovoked,USA,Florida,"Pensacola, Escambia County",Surfing,M,17,Unknown,Unknown,21:30,Unknown
2649,2649,1989.12.19,1989,Provoked,USA,Hawaii,"90 miles east of Hilo, Hawai'i",On',M,,Left leg & foot bitten  by shark brought onboard. PROVOKED INCIDENT,N,21:30,Unknown
2650,2650,1989.12.03,1989,Unprovoked,AUSTRALIA,Northern Territory,Gove Peninsula near Darwin,Unknown,M,17,"No details, ""recovering in Darwin Hospital""",Unknown,21:30,"Tiger shark,  "
2651,2651,1989.12.02,1989,Invalid,AUSTRALIA,Queensland,Fraser Island,Swimming,M,27,"Swept out to sea, feared taken by shark",Unknown,21:30,Shark involvement prior death was not confirmed
2652,2652,1989.11.22,1989,Unprovoked,AUSTRALIA,Victoria,Kilcunda,Surfing,M,32,Thigh bitten,N,21:30,White shark
2653,2653,1989.11.18,1989,Unprovoked,SOUTH AFRICA,Western Cape Province,Melkbosstrand,Free&,M,29,FATAL,Y,12:05,White shark
2654,2654,1989.11.12,1989,Invalid,USA,Hawaii,"Ehukai Beach Park, Sunset Beach, O'ahu","Wading,&",M,,Lower porton of body recovered 3 days later. Note: rare sighting of shark made at same beach on 11-5-1989 ,Unknown,18:00,Shark involvement prior death was not confirmed
2655,2655,1989.11.02,1989,Unprovoked,AUSTRALIA,Queensland,Mermaid Waters,Swimming,M,10,Left ankle broken & lacerated,N,18:00,"shark, possibly bronze whaler"
2656,2656,1989.10.29,1989,Unprovoked,AUSTRALIA,Northern Territory,Edith Falls,Swimming,F,31,Puncture marks to right calf,N,18:00,Unknown
2657,2657,1989.10.22,1989,Unprovoked,AUSTRALIA,Tasmania,Shelly Point ,Surfing,M,17,"No injury, board bitten",N,14:20,white shark
2658,2658,1989.10.14,1989,Invalid,USA,Hawaii,"Kahe Point, O'ahu",Diving,M,,"Disappeared 15 minutes into shallow dive. Decapitated body minus arm found by divers the following morning, then a large tiger shark appeared and consumed most of remains",Unknown,16:30,Shark involvement suspected but not confirmed
2659,2659,1989.10.11,1989,Unprovoked,USA,Texas,Surfside Beach,Surfing,M,12,Foot & leg bitten,N,20:00, shark
2660,2660,1989.10.08,1989,Invalid,USA,North Carolina,"Between Wrightsville Beach & Carolina Beach, New Hanover County",Diving,M,49,FATAL,Unknown,19:30,Shark involvement suspected but not confirmed
2661,2661,1989.10.01,1989,Unprovoked,AUSTRALIA,Victoria,"Surfers Point, Phillip Island",Surfing,M,,No details,Unknown,19:30,White shark
2662,2662,1989.09.17,1989,Unprovoked,SOUTH AFRICA,Western Cape Province,"Smitswinkel, False Bay",Free,M,29,Chest lacerated,N,14:30,"White shark, identified by oth pattern"
2663,2663,1989.09.13,1989,Provoked,USA,Florida,"Gulf of Mexico, 22 miles from Pensacola","Fishing,'s",M,51,Bitten by hooked shark PROVOKED INCIDENT,N,18:30,lb shark
2664,2664,1989.09.10,1989,Boat,USA,California,"Off Palos Verdes Estates, Los Angeles",Observing,Unknown,,No injury to occupants. Shark bit boat's swim step & repeatedly pushed the boat away whenever if came within 4 to 5 m of the whale carcass,N,18:30,white shark
2665,2665,1989.09.09,1989,Unprovoked,USA,California,"Southeast Farallon Island, Farallon Islands",Hookah(descending),M,38,Leg bitten,N,12:30,  white shark
2666,2666,1989.09.09,1989,Unprovoked,USA,North Carolina,"Salvo, Dare County",Surfing,M,31,Non-fatal,N,12:30,Sandbar shark
2667,2667,1989.09.03,1989,Provoked,USA,California,24 km off Santa Catalina Island in the Channel Islands,Filming',M,46,Hand  & both arms bitten   PROVOKED INCIDENT,N,12:30,Blue Shark 
2668,2668,1989.08.29,1989,Provoked,AUSTRALIA,Queensland,SeaWorld Theme Park,Feeding,M,30,Left leg bitten by captive shark                   PROVOKED INCIDENT,N,18:30,Grey nurse shark
2669,2669,1989.08.22,1989,Unprovoked,USA,Florida,"St Augustine, St Johns County",Swimming,M,21,3 wounds on left hand,N,18:30,shark
2670,2670,1989.08.22,1989,Unprovoked,SOUTH AFRICA,Western Cape Province,Mossel Bay,Surfing,M,21,Multiple Injuries,N,10:45, white shark
2671,2671,1989.08.13,1989,Unprovoked,AUSTRALIA,New South Wales,Lennox Head,Surfing,M,17,"No injury, shark took chunk out of surfboard",N,06:30,"Bronze whaler shark, "
2672,2672,1989.08.09,1989,Unprovoked,BAHAMAS,Great Exuma Island,Highborn Cay,Spearfishing,F,31,Severe hand and arm injuries; right hand surgically amputated,N,06:30,Unknown
2673,2673,1989.08.06,1989,Provoked,AUSTRALIA,Queensland,Moreton Bay,Fishing,M,41,Laceration to arm  PROVOKED INCIDENT,N,06:30,white shark
2674,2674,1989.07.27,1969,Invalid,BERMUDA,Unknown,,Diving,M,35,FATAL,Unknown,06:30,Shark involvement suspected but not confirmed
2675,2675,1989.07.20,1989,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Jeffreys Bay,Surfing,M,34,Torso bitten,N,10:35,white shark
2676,2676,1989.07.19,1989,Unprovoked,REUNION,Sainte-Suzanne,Temple Tamoule,Surfing,M,,FATAL,Y,17:00 Sunset,Unknown
2677,2677,1989.07.14,1989,Unprovoked,USA,Florida,"Cocoa Beach, Brevard County",Surfing,M,16,5-inch gash on left leg,N,18:30,Unknown
2678,2678,1989.07.07,1989,Unprovoked,USA,Texas,"Sargent Beach, Matagorda County",Playing,F,9,Leg bitten,N,18:30, shark
2679,2679,1989.06.29,1989,Unprovoked,USA,Hawaii,"Anahola, Kaua'i",Fell',M,,Foot & ankle severely bitten,N,18:30,Unknown
2680,2680,1989.06.17,1989,Unprovoked,USA,Louisiana,40 miles off Cocodrie,Spearfishing,M,45,Puncture wounds & lacerations to both legs,N,18:30,sandtiger shark
2681,2681,1989.06.06,1989,Unprovoked,ITALY,Tuscany,"Marinella, between Punta Blanca & Marine del Carrara ",Surfing(urinating),M,,Upper right thigh bitten,N,15:30,white shark
2682,2682,1989.06.05,1989,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Jeffreys Bay,Surfing,M,16,"No injury, board bitten",N,16:15,white shark
2683,2683,1989.06.03,1989,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Gonubie,Free,M,28,Forearm bitten,N,15:30,white shark
2684,2684,1989.06.00,1989,Invalid,JAPAN,Sea of Japan,,Unknown,M,,"Doubtful incident, needs investigation",Unknown,15:30,Unknown
2685,2685,1989.04.23,1989,Unprovoked,USA,Florida,"Loggerhead Park, Juno Beach, Palm Beach County",Swimming,M,19,Right calf bitten,N,15:30,shark
2686,2686,1989.04.12,1989,Unprovoked,USA,Washington,"Pacific Beach, Grays Harbor County",Surfing(lying),M,,Forearm bitten,N,10:45,White shark
2687,2687,1989.04.09,1989,Boat,USA,California,"Monterey Bay, Monterey County",Unknown,Unknown,,No injury to occupants. Shark rammed boat 4 times,N,10:35,white shark
2688,2688,1989.04.03,1989,Unprovoked,USA,Hawaii,"Ho'okipa Beach, Pa'ia, Maui",Surfing,M,,Calf lacerated,N,10:35,Unknown
2689,2689,1989.04.00,1989,Unprovoked,USA,Hawaii,"Kekaha Beach, Kaua'i",Surfing,M,,"Board rammed by shark, skegs knocked loose & 5' strip of fiberglass torn off, thigh scratched by shark’s teeth",N,10:35,Unknown
2690,2690,1989.03.09,1989,Unprovoked,AUSTRALIA,South Australia,"Waitpinga Beach, near Victor Harbor, Encounter Bay",Surfing,M,27,Thigh bitten FATAL,Y,20:15,white shark
2691,2691,1989.03.04,1989,Boat,AUSTRALIA,Western Australia,Near Broome in Roebuck Bay,Kayaking,M,,"No injury, but the kayak was bitten by the shark",N,20:15,"Tiger shark, "
2692,2692,1989.02.19,1989,Provoked,SOUTH AFRICA,Western Cape Province,,Fishing,M,,Thigh lacerated & abraded  PROVOKED INCIDENT,N,20:15,gaffed shark
2693,2693,1989.02.15,1989,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Richards Bay,Surfing,M,26,Foot bruised & minor lacerations,N,13:30,Unknown
2694,2694,1989.02.02,1989,Unprovoked,ITALY,Tyrrhenian Sea,"Golfo di Baratti, near Piombino (Tuscany)","Diving,",M,47,FATAL. His body not recovered,Y,10:25,white shark
2695,2695,1989.01.26,1989,Invalid,USA,California,"Latigo Point / Paradise Cove, west of Malibu, Los Angeles County",Kayaking,M,24,Reported by media as shark attack but forensic evidence indicated the kayaker died prior to any shark involvement,Unknown,10:15,Invalid
2696,2696,1989.01.26,1989,Unprovoked,USA,California,"Latigo Point / Paradise Cove,west of Malibu, Los Angeles County",Kayaking,F,24,"FATAL, thigh bitten, hands lacerated  ",Y,10:15, white shark
2697,2697,1989.01.20,1989,Unprovoked,USA,Hawaii,"Waialua Beach, Moloka'i",Surfing,M,10,Foot bitten,N,10:15, hammerhead shark
2698,2698,1989.01.20,1989,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Isipingo,Lifesaving,M,19,Thigh bitten,N,18:00,Unknown
2699,2699,1989.01.08,1989,Unprovoked,USA,Hawaii,"Wailua, Kaua'i",Swimming,M,,"Lower part of body found 6 days later, x-rays revealed teeth marks in femur & tibia",Y,18:00,Unknown
2700,2700,1989.01.03,1989,Unprovoked,AUSTRALIA,New South Wales,"Half Tide Beach, Evans Head",Surfing,M,17,"Abdomen lacerated, surfboard holed",N,17:15,"Tiger shark, "
2701,2701,1989.00.00,1989,Unprovoked,PAPUA NEW GUINEA,New Ireland,Kavieng,"Diving,",F,,Thigh & calf bitten,N,17:15, silvertip shark
2702,2702,1989.00.00,1989,Unprovoked,USA,Virginia,"Coral Gardens Reef, 6 miles SSE of Chicoteague Inlet",Spearfishing&,M,,"No injury, shark grabbed his fish and chased him to the boat",N,17:15,Unknown
2703,2703,1988.12.15,1988,Unprovoked,CHILE,Valpariso Province,Valpariso,Skindiving,M,,FATAL,Y,17:15,white shark
2704,2704,1988.11.08,1988,Sea Disaster,AUSTRALIA,Queensland,"Off North Keppel Island, off Yeppoon","The/6/1988,",M,17,"FATAL  When James Coucom, the lone survivor, was rescued, ""2 sharks were pounding on the dinghy""",Y,Early morning,Unknown
2705,2705,1988.11.07,1988,Sea Disaster,AUSTRALIA,Queensland,"Off North Keppel Island, off Yeppoon","The/6/1988,",M,62,FATAL,Y,21:30,Unknown
2706,2706,1988.10.24,1988,Sea Disaster,PHILIPPINES,Viscayan Sea,,The,Unknown,,"According to survivors, many people were taken by sharks",Y,21:30,Unknown
